region,fecha,año,mes,dia,temp_media_c,temp_max_c,temp_min_c,precipitacion_mm,humedad_pct,viento_kmh,fase_enos
Pacífico Central,4/8/2023,2023,4,8,26.5,29.1,24,1.4,77,4,El Niño
Pacífico Central,4/9/2023,2023,4,9,27.2,30.4,24.7,0,76,5.9,El Niño
Pacífico Central,4/10/2023,2023,4,10,27.8,30.6,25.1,1,71,4.3,El Niño
Pacífico Central,4/11/2023,2023,4,11,27.8,31.4,25,0,72,4.5,El Niño
Pacífico Central,4/12/2023,2023,4,12,28.5,31.8,25.5,0.3,69,4.3,El Niño
Pacífico Central,4/13/2023,2023,4,13,28.5,31.8,25.8,0,69,4.4,El Niño
Pacífico Central,4/14/2023,2023,4,14,27.5,30.9,26,3.5,76,4.5,El Niño
Pacífico Central,4/15/2023,2023,4,15,28.4,32.2,25.5,0.2,68,5.2,El Niño
Pacífico Central,4/16/2023,2023,4,16,27.6,31,25.5,1.6,77,6.5,El Niño
Pacífico Central,4/17/2023,2023,4,17,26.9,30,24.4,3.1,79,5.6,El Niño
Pacífico Central,4/18/2023,2023,4,18,27.4,30.5,24.8,0.2,76,4.4,El Niño
Pacífico Central,4/19/2023,2023,4,19,27.7,30.5,25.5,0.8,74,4.8,El Niño
Pacífico Central,4/20/2023,2023,4,20,27.4,30.4,24.4,0.4,76,4.7,El Niño
Pacífico Central,4/21/2023,2023,4,21,25.9,28,24.2,2.8,85,5.5,El Niño
Pacífico Central,4/22/2023,2023,4,22,25.8,28.9,24.2,0.7,83,6.7,El Niño
Pacífico Central,4/23/2023,2023,4,23,26.7,30,24,0,73,6.6,El Niño
Pacífico Central,4/24/2023,2023,4,24,27.3,30.8,24.4,0.1,75,5.3,El Niño
Pacífico Central,4/25/2023,2023,4,25,27.6,31,24.8,0,74,4.8,El Niño
Pacífico Central,4/26/2023,2023,4,26,27.6,30.7,24.5,0,73,4.6,El Niño
Pacífico Central,4/27/2023,2023,4,27,27.7,31.3,24.8,0.1,70,5.2,El Niño
Pacífico Central,4/28/2023,2023,4,28,27.5,30.3,25,1.2,74,4.9,El Niño
Pacífico Central,4/29/2023,2023,4,29,26.4,29.7,25.1,2.9,83,3.9,El Niño
Pacífico Central,4/30/2023,2023,4,30,26.8,30.6,24,1.1,81,6.1,El Niño
Pacífico Central,5/1/2023,2023,5,1,26.7,30.2,25.2,2.3,79,6,El Niño
Pacífico Central,5/2/2023,2023,5,2,27.8,31.4,24.6,0,74,5.3,El Niño
Pacífico Central,5/3/2023,2023,5,3,27.9,30.8,25.1,0,77,4.3,El Niño
Pacífico Central,5/4/2023,2023,5,4,28.2,31.3,25.6,0,72,4,El Niño
Pacífico Central,5/5/2023,2023,5,5,28.6,31.5,26.2,0,76,3.6,El Niño
Pacífico Central,5/6/2023,2023,5,6,28.7,31.6,26.2,0,71,4.4,El Niño
Pacífico Central,5/7/2023,2023,5,7,28.8,31.8,26.2,0,69,4,El Niño
Pacífico Central,5/8/2023,2023,5,8,29.3,32.7,26.7,0.6,66,5.3,El Niño
Pacífico Central,5/9/2023,2023,5,9,29.7,33.5,26.4,0,65,4.6,El Niño
Pacífico Central,5/10/2023,2023,5,10,29.8,33.5,26.7,0,64,5.3,El Niño
Pacífico Central,5/11/2023,2023,5,11,28.1,32.6,26,4.9,74,4.7,El Niño
Pacífico Central,5/12/2023,2023,5,12,27.9,31.9,25.6,0.8,75,4.9,El Niño
Pacífico Central,5/13/2023,2023,5,13,28.1,31.4,26,0.9,77,4.2,El Niño
Pacífico Central,5/14/2023,2023,5,14,28.1,32,24.9,3.1,78,5.2,El Niño
Pacífico Central,5/15/2023,2023,5,15,26.8,30.5,24.6,37.1,85,4.8,El Niño
Pacífico Central,5/16/2023,2023,5,16,26.9,29.7,24.1,12,84,4.8,El Niño
Pacífico Central,5/17/2023,2023,5,17,27.7,30.6,24.5,1.6,78,5.7,El Niño
Pacífico Central,5/18/2023,2023,5,18,28.1,30.7,26,0,79,4.7,El Niño
Pacífico Central,5/19/2023,2023,5,19,28.1,31,26.5,0.7,77,4.8,El Niño
Pacífico Central,5/20/2023,2023,5,20,26.9,30.5,24,1.5,82,6.8,El Niño
Pacífico Central,5/21/2023,2023,5,21,26.5,29,25.1,4.1,85,4.8,El Niño
Pacífico Central,5/22/2023,2023,5,22,26.1,30,24,27,87,4.5,El Niño
Pacífico Central,5/23/2023,2023,5,23,26.6,29.4,24.4,3.5,84,6,El Niño
Pacífico Central,5/24/2023,2023,5,24,26.3,29.2,24,67,88,5.1,El Niño
Pacífico Central,5/25/2023,2023,5,25,25.9,29.2,23.6,29,89,5.8,El Niño
Pacífico Central,5/26/2023,2023,5,26,25.7,28.6,24,12,90,6.8,El Niño
Pacífico Central,5/27/2023,2023,5,27,27,29.9,24.2,1.7,82,3.9,El Niño
Pacífico Central,5/28/2023,2023,5,28,26.9,30.8,24.3,5.3,82,4.2,El Niño
Pacífico Central,5/29/2023,2023,5,29,26.5,29.4,24.5,3.3,87,4.5,El Niño
Pacífico Central,5/30/2023,2023,5,30,25.8,28.3,24.1,18.6,87,4.2,El Niño
Pacífico Central,5/31/2023,2023,5,31,25.6,28.7,24,45.7,93,5.8,El Niño
Pacífico Central,6/1/2023,2023,6,1,26,29.5,23.4,32.4,90,5.4,El Niño
Pacífico Central,6/2/2023,2023,6,2,26.7,28.9,24.1,11.8,86,4.2,El Niño
Pacífico Central,6/3/2023,2023,6,3,27.2,30,24.7,7.7,81,4.4,El Niño
Pacífico Central,6/4/2023,2023,6,4,26.1,29.4,24.1,7.6,88,5,El Niño
Pacífico Central,6/5/2023,2023,6,5,26.4,29,24.2,4.8,86,3.3,El Niño
Pacífico Central,6/6/2023,2023,6,6,27,29.8,25.2,5.2,81,4.1,El Niño
Pacífico Central,6/7/2023,2023,6,7,26.2,28.6,24.3,3.5,88,3.7,El Niño
Pacífico Central,6/8/2023,2023,6,8,26.4,29.9,23.5,2.5,86,4.2,El Niño
Pacífico Central,6/9/2023,2023,6,9,25.8,27.7,24.6,1.9,86,5.4,El Niño
Pacífico Central,6/10/2023,2023,6,10,25.9,28.4,23.5,11.4,89,3.2,El Niño
Pacífico Central,6/11/2023,2023,6,11,26.8,29.8,24,5.2,85,5.4,El Niño
Pacífico Central,6/12/2023,2023,6,12,26.3,29.4,24.7,1.8,86,5,El Niño
Pacífico Central,6/13/2023,2023,6,13,26.2,29.2,24.6,1.5,85,4.1,El Niño
Pacífico Central,6/14/2023,2023,6,14,26.2,29,24.3,8.8,86,4.2,El Niño
Pacífico Central,6/15/2023,2023,6,15,26.4,28.2,23.9,1.1,84,3.7,El Niño
Pacífico Central,6/16/2023,2023,6,16,26.6,28.4,24,4.7,84,3.1,El Niño
Pacífico Central,6/17/2023,2023,6,17,26.7,29.5,24.6,2.9,84,4.9,El Niño
Pacífico Central,6/18/2023,2023,6,18,26.9,28.6,25,1.6,84,4.3,El Niño
Pacífico Central,6/19/2023,2023,6,19,27.5,30.1,25.6,0.1,82,4.2,El Niño
Pacífico Central,6/20/2023,2023,6,20,26.9,30.1,25,2.3,86,5.3,El Niño
Pacífico Central,6/21/2023,2023,6,21,25.6,28.2,24,24,91,6.2,El Niño
Pacífico Central,6/22/2023,2023,6,22,26.1,28.5,23.8,9,87,4.2,El Niño
Pacífico Central,6/23/2023,2023,6,23,26.6,29.5,24,1.8,85,4.6,El Niño
Pacífico Central,6/24/2023,2023,6,24,25.9,28.8,23.8,6.9,86,3.7,El Niño
Pacífico Central,6/25/2023,2023,6,25,26,28.1,24.4,5.7,84,5,El Niño
Pacífico Central,6/26/2023,2023,6,26,26.5,29.7,24.1,6.5,85,4.3,El Niño
Pacífico Central,6/27/2023,2023,6,27,26.5,29,24,0.6,83,4.5,El Niño
Pacífico Central,6/28/2023,2023,6,28,26.6,29,23.6,0,81,3.4,El Niño
Pacífico Central,6/29/2023,2023,6,29,26.6,29.2,24.8,1,87,3.2,El Niño
Pacífico Central,6/30/2023,2023,6,30,26.4,29.9,24.3,7.4,88,5,El Niño
Pacífico Central,7/1/2023,2023,7,1,24.8,27.7,23.3,25.7,94,5.1,El Niño
Pacífico Central,7/2/2023,2023,7,2,25.6,28.9,23.5,16.1,89,4.2,El Niño
Pacífico Central,7/3/2023,2023,7,3,25.7,29.2,23.4,6.3,87,4,El Niño
Pacífico Central,7/4/2023,2023,7,4,25.8,29.4,23,8.2,90,3.3,El Niño
Pacífico Central,7/5/2023,2023,7,5,25.6,28.3,23.2,8.3,88,4.5,El Niño
Pacífico Central,7/6/2023,2023,7,6,25.2,27.7,23.3,41.1,91,4.2,El Niño
Pacífico Central,7/7/2023,2023,7,7,25.9,28.8,23.9,1.6,87,4,El Niño
Pacífico Central,7/8/2023,2023,7,8,26.1,28.8,23.5,1.4,84,2.9,El Niño
Pacífico Central,7/9/2023,2023,7,9,26.1,28.6,24,9.4,83,3.4,El Niño
Pacífico Central,7/10/2023,2023,7,10,25.6,28.5,24,1.6,86,3.7,El Niño
Pacífico Central,7/11/2023,2023,7,11,26.3,28.6,24.7,0,77,4.2,El Niño
Pacífico Central,7/12/2023,2023,7,12,25.8,28,23.9,2.1,85,3.2,El Niño
Pacífico Central,7/13/2023,2023,7,13,24.8,26,23.5,81.9,92,4.9,El Niño
Pacífico Central,7/14/2023,2023,7,14,26.6,29.2,23.6,0.1,83,3,El Niño
Pacífico Central,7/15/2023,2023,7,15,25.8,27.6,24.3,3,87,3,El Niño
Pacífico Central,7/16/2023,2023,7,16,25.7,28.4,24.4,3.5,89,4,El Niño
Pacífico Central,7/17/2023,2023,7,17,25.6,27.5,24,8,88,4,El Niño
Pacífico Central,7/18/2023,2023,7,18,26.6,29.5,24.1,0,82,5.1,El Niño
Pacífico Central,7/19/2023,2023,7,19,27,29.2,24.2,0,82,3.8,El Niño
Pacífico Central,7/20/2023,2023,7,20,27.5,30.1,25.5,0,83,4.2,El Niño
Pacífico Central,7/21/2023,2023,7,21,27.2,30.8,24.5,5.7,82,3.8,El Niño
Pacífico Central,7/22/2023,2023,7,22,26.7,29.7,24.9,1.3,85,4.5,El Niño
Pacífico Central,7/23/2023,2023,7,23,26.7,29.5,25.5,2.9,85,3.1,El Niño
Pacífico Central,7/24/2023,2023,7,24,26.8,29.1,25.1,0.1,84,4.4,El Niño
Pacífico Central,7/25/2023,2023,7,25,25.8,28.1,23.8,0.1,83,4.6,El Niño
Pacífico Central,7/26/2023,2023,7,26,25.3,28.5,23.6,7.7,86,4.7,El Niño
Pacífico Central,7/27/2023,2023,7,27,26.1,28.6,24.2,4.3,86,3.9,El Niño
Pacífico Central,7/28/2023,2023,7,28,26.7,29,24,1.3,84,4.5,El Niño
Pacífico Central,7/29/2023,2023,7,29,26.9,29.5,24.9,0.3,86,2.7,El Niño
Pacífico Central,7/30/2023,2023,7,30,25.7,27.9,24.4,9.1,86,5.7,El Niño
Pacífico Central,7/31/2023,2023,7,31,25.8,28.8,24.3,8.8,87,4.4,El Niño
Pacífico Central,8/1/2023,2023,8,1,26.1,29,23.8,0.5,86,4.2,El Niño
Pacífico Central,8/2/2023,2023,8,2,26.6,29.2,24.1,2.9,82,4.2,El Niño
Pacífico Central,8/3/2023,2023,8,3,26.5,29.7,24.8,0.8,85,3.2,El Niño
Pacífico Central,8/4/2023,2023,8,4,26.8,29.5,24.6,0.1,79,3.6,El Niño
Pacífico Central,8/5/2023,2023,8,5,26.8,29.3,24.6,0.1,81,3.2,El Niño
Pacífico Central,8/6/2023,2023,8,6,25.9,27.7,24.6,0.3,87,4.5,El Niño
Pacífico Central,8/7/2023,2023,8,7,25.9,28.3,23.5,10.9,88,3.6,El Niño
Pacífico Central,8/8/2023,2023,8,8,25.8,27.5,24.5,23.2,88,3.9,El Niño
Pacífico Central,8/9/2023,2023,8,9,26.9,29.2,24.8,0,82,2.9,El Niño
Pacífico Central,8/10/2023,2023,8,10,26.2,28.6,24.5,7.5,85,4.1,El Niño
Pacífico Central,8/11/2023,2023,8,11,26.1,28.5,24.3,1.9,84,4,El Niño
Pacífico Central,8/12/2023,2023,8,12,26,28.9,23.7,4.3,84,4.2,El Niño
Pacífico Central,8/13/2023,2023,8,13,25.8,29.4,22.9,9.3,84,4.7,El Niño
Pacífico Central,8/14/2023,2023,8,14,25.2,27.6,23.8,5,89,4.3,El Niño
Pacífico Central,8/15/2023,2023,8,15,26.2,28.9,23.1,0,78,5.6,El Niño
Pacífico Central,8/16/2023,2023,8,16,26.4,29.8,24.4,1.5,79,5.5,El Niño
Pacífico Central,8/17/2023,2023,8,17,26.3,28.8,24,1.3,83,3.1,El Niño
Pacífico Central,8/18/2023,2023,8,18,26.1,27.9,24.2,0.5,85,3.3,El Niño
Pacífico Central,8/19/2023,2023,8,19,25.4,28.2,24.1,5.7,91,3.5,El Niño
Pacífico Central,8/20/2023,2023,8,20,25.9,28.6,24,5.7,87,4.4,El Niño
Pacífico Central,8/21/2023,2023,8,21,24.8,26.1,23.5,15.2,91,5.3,El Niño
Pacífico Central,8/22/2023,2023,8,22,25.3,28.5,22.8,17.3,90,8.1,El Niño
Pacífico Central,8/23/2023,2023,8,23,24.1,26.4,23,72.9,97,6.2,El Niño
Pacífico Central,8/24/2023,2023,8,24,25.6,27.4,22.6,36.9,86,5,El Niño
Pacífico Central,8/25/2023,2023,8,25,26.2,30,23.6,7.5,81,4.5,El Niño
Pacífico Central,8/26/2023,2023,8,26,26.7,30,24,6.6,83,4.2,El Niño
Pacífico Central,8/27/2023,2023,8,27,25.6,28.5,23.4,13.3,90,5,El Niño
Pacífico Central,8/28/2023,2023,8,28,25.4,28.3,23,11.2,89,3.9,El Niño
Pacífico Central,8/29/2023,2023,8,29,27,29.9,24,0,82,3.2,El Niño
Pacífico Central,8/30/2023,2023,8,30,27.5,30.8,25.5,1,83,3.3,El Niño
Pacífico Central,8/31/2023,2023,8,31,26.7,29.2,25,1.7,87,4.3,El Niño
Pacífico Central,9/1/2023,2023,9,1,25.4,28.5,23.6,10.8,89,5.2,El Niño
Pacífico Central,9/2/2023,2023,9,2,25.7,29.5,23.5,5.5,85,4.3,El Niño
Pacífico Central,9/3/2023,2023,9,3,25.5,29,23,3.4,89,3.8,El Niño
Pacífico Central,9/4/2023,2023,9,4,26,28.8,23.6,0.9,85,3.3,El Niño
Pacífico Central,9/5/2023,2023,9,5,26.9,29.6,24.4,0.8,81,3.5,El Niño
Pacífico Central,9/6/2023,2023,9,6,26.5,29.4,25.1,3.1,85,3.9,El Niño
Pacífico Central,9/7/2023,2023,9,7,25.7,27.9,24.2,1.3,88,4.7,El Niño
Pacífico Central,9/8/2023,2023,9,8,26,29.1,24.2,1.3,85,4.1,El Niño
Pacífico Central,9/9/2023,2023,9,9,25.4,28.4,23.4,35.5,89,3.5,El Niño
Pacífico Central,9/10/2023,2023,9,10,25.3,28.9,23.5,14.9,90,4.2,El Niño
Pacífico Central,9/11/2023,2023,9,11,26.2,28.6,23.6,1.8,85,3.8,El Niño
Pacífico Central,9/12/2023,2023,9,12,26.4,29.2,25,0.6,84,2.8,El Niño
Pacífico Central,9/13/2023,2023,9,13,26.5,28.9,24.7,0.6,83,3.5,El Niño
Pacífico Central,9/14/2023,2023,9,14,26.1,29,24.1,7.6,87,3.8,El Niño
Pacífico Central,9/15/2023,2023,9,15,25.7,28.4,24,1.3,88,2.9,El Niño
Pacífico Central,9/16/2023,2023,9,16,26.2,29.6,23.9,0.8,83,4,El Niño
Pacífico Central,9/17/2023,2023,9,17,25.8,28,24.2,1.1,84,3.6,El Niño
Pacífico Central,9/18/2023,2023,9,18,25.7,28.1,24.1,5.1,87,3.2,El Niño
Pacífico Central,9/19/2023,2023,9,19,25.6,28.6,22.8,28.3,90,2.9,El Niño
Pacífico Central,9/20/2023,2023,9,20,25.3,29.2,23.9,23.2,90,4.1,El Niño
Pacífico Central,9/21/2023,2023,9,21,26.2,29.5,24.1,0.1,86,4.3,El Niño
Pacífico Central,9/22/2023,2023,9,22,27.2,29.5,24.5,0.1,79,3.5,El Niño
Pacífico Central,9/23/2023,2023,9,23,26.6,30.1,24.3,5.9,85,4.2,El Niño
Pacífico Central,9/24/2023,2023,9,24,26.2,28.9,24.2,2.7,85,4.9,El Niño
Pacífico Central,9/25/2023,2023,9,25,26.4,30.2,24.1,3.8,83,3.8,El Niño
Pacífico Central,9/26/2023,2023,9,26,26.5,30,23.5,0.6,83,4.4,El Niño
Pacífico Central,9/27/2023,2023,9,27,25.5,28.3,23.9,30.1,90,4.7,El Niño
Pacífico Central,9/28/2023,2023,9,28,26.1,30.1,23.5,43.3,86,4.2,El Niño
Pacífico Central,9/29/2023,2023,9,29,25.9,29,23.4,5.6,88,3.9,El Niño
Pacífico Central,9/30/2023,2023,9,30,26.4,29.8,24.4,1.1,86,3.9,El Niño
Pacífico Central,10/1/2023,2023,10,1,26.2,29.4,24.2,7.6,86,3.3,El Niño
Pacífico Central,10/2/2023,2023,10,2,26.5,29.9,23.4,0.7,85,4.7,El Niño
Pacífico Central,10/3/2023,2023,10,3,25.8,29.5,24,13,87,4,El Niño
Pacífico Central,10/4/2023,2023,10,4,26.1,30,24.1,21.5,87,4.2,El Niño
Pacífico Central,10/5/2023,2023,10,5,26,27.8,23.9,16.2,88,3.5,El Niño
Pacífico Central,10/6/2023,2023,10,6,26,29.4,23.8,10.1,85,4.3,El Niño
Pacífico Central,10/7/2023,2023,10,7,25.5,29.2,23.9,11.4,90,3.3,El Niño
Pacífico Central,10/8/2023,2023,10,8,25.5,28.9,23.6,31.8,89,4.8,El Niño
Pacífico Central,10/9/2023,2023,10,9,26.3,30.5,23,21.5,84,4.1,El Niño
Pacífico Central,10/10/2023,2023,10,10,26.1,29.1,23.1,8.2,88,4.3,El Niño
Pacífico Central,10/11/2023,2023,10,11,25.4,29.2,23.5,55.7,91,4.3,El Niño
Pacífico Central,10/12/2023,2023,10,12,26.8,30,23.9,0.5,81,5.7,El Niño
Pacífico Central,10/13/2023,2023,10,13,25.8,29.6,23.5,35.7,90,4.6,El Niño
Pacífico Central,10/14/2023,2023,10,14,25.2,28.4,23.2,38.1,90,4.7,El Niño
Pacífico Central,10/15/2023,2023,10,15,24.9,27.1,23,9.2,90,4.2,El Niño
Pacífico Central,10/16/2023,2023,10,16,25.7,28.5,23.8,9.6,87,3.9,El Niño
Pacífico Central,10/17/2023,2023,10,17,25.3,28.9,23,11.6,90,4.1,El Niño
Pacífico Central,10/18/2023,2023,10,18,26,28.9,23.1,5,85,3.7,El Niño
Pacífico Central,10/19/2023,2023,10,19,26,29.4,23.3,8,85,3,El Niño
Pacífico Central,10/20/2023,2023,10,20,25.9,28.8,23.3,18.3,88,5.1,El Niño
Pacífico Central,10/21/2023,2023,10,21,24.3,25.5,23,45,97,4.3,El Niño
Pacífico Central,10/22/2023,2023,10,22,25.9,29.2,23.6,3.6,86,4.4,El Niño
Pacífico Central,10/23/2023,2023,10,23,25.5,28.4,23,7.6,89,7,El Niño
Pacífico Central,10/24/2023,2023,10,24,25.3,27.9,23.9,26.1,89,5.9,El Niño
Pacífico Central,10/25/2023,2023,10,25,24.8,27.2,22.5,19.7,92,5.6,El Niño
Pacífico Central,10/26/2023,2023,10,26,24.9,28.5,23,47.2,92,3.8,El Niño
Pacífico Central,10/27/2023,2023,10,27,25.7,29,22.8,24.9,90,6.2,El Niño
Pacífico Central,10/28/2023,2023,10,28,25.5,28.7,23.2,36,88,4.4,El Niño
Pacífico Central,10/29/2023,2023,10,29,24.7,28.2,23.1,86.4,94,4.9,El Niño
Pacífico Central,10/30/2023,2023,10,30,25,28.5,23,53,94,4.2,El Niño
Pacífico Central,10/31/2023,2023,10,31,24.9,27.9,22.9,26.2,92,4.2,El Niño
Pacífico Central,11/1/2023,2023,11,1,25.1,28.6,23.1,11.5,93,4.1,El Niño
Pacífico Central,11/2/2023,2023,11,2,24.8,27.5,23,8.2,92,4.1,El Niño
Pacífico Central,11/3/2023,2023,11,3,25.4,28.8,22.9,4.3,88,5,El Niño
Pacífico Central,11/4/2023,2023,11,4,25.5,28,24,10.5,90,9.9,El Niño
Pacífico Central,11/5/2023,2023,11,5,24.9,28.5,22.6,42.6,93,5.1,El Niño
Pacífico Central,11/6/2023,2023,11,6,25.2,27.7,22.9,21,91,4,El Niño
Pacífico Central,11/7/2023,2023,11,7,25.9,29.1,24.1,0.8,87,4.2,El Niño
Pacífico Central,11/8/2023,2023,11,8,26.3,29.6,24.1,0.5,84,3.3,El Niño
Pacífico Central,11/9/2023,2023,11,9,26.6,29.1,24.4,0,84,3.1,El Niño
Pacífico Central,11/10/2023,2023,11,10,26.6,29.5,24.1,0.6,82,3.7,El Niño
Pacífico Central,11/11/2023,2023,11,11,25.7,27.8,24.4,1.7,86,5.7,El Niño
Pacífico Central,11/12/2023,2023,11,12,25.9,28.6,24.3,1.8,89,3.2,El Niño
Pacífico Central,11/13/2023,2023,11,13,26.3,28.6,24.6,1.8,86,2.9,El Niño
Pacífico Central,11/14/2023,2023,11,14,26.1,28.6,24.5,3.4,87,3.8,El Niño
Pacífico Central,11/15/2023,2023,11,15,26.1,29.4,24.1,8.8,90,5.2,El Niño
Pacífico Central,11/16/2023,2023,11,16,25,27.2,23.5,51.4,93,6,El Niño
Pacífico Central,11/17/2023,2023,11,17,24.2,26,23.4,80.7,99,6.1,El Niño
Pacífico Central,11/18/2023,2023,11,18,23.9,25.9,22.6,90.6,97,5.4,El Niño
Pacífico Central,11/19/2023,2023,11,19,24.4,27.8,22.5,37.2,94,6.5,El Niño
Pacífico Central,11/20/2023,2023,11,20,24.7,28.1,22.4,34.4,93,3.6,El Niño
Pacífico Central,11/21/2023,2023,11,21,25.4,28.9,22.4,1.8,86,3.7,El Niño
Pacífico Central,11/22/2023,2023,11,22,25.9,28.7,23.4,0,81,3.7,El Niño
Pacífico Central,11/23/2023,2023,11,23,25.1,27.5,23.8,2.9,86,4.3,El Niño
Pacífico Central,11/24/2023,2023,11,24,25.9,29.2,24,0.3,83,3.1,El Niño
Pacífico Central,11/25/2023,2023,11,25,25.4,28.5,23.5,0.2,84,3.4,El Niño
Pacífico Central,11/26/2023,2023,11,26,26,28.8,24.1,0,82,3.2,El Niño
Pacífico Central,11/27/2023,2023,11,27,25.8,28,24.1,1.1,87,3.6,El Niño
Pacífico Central,11/28/2023,2023,11,28,26.3,28.9,23.9,0,81,4.8,El Niño
Pacífico Central,11/29/2023,2023,11,29,24.8,26.9,23.6,2.7,87,3.7,El Niño
Pacífico Central,11/30/2023,2023,11,30,25.8,28.5,23.2,0,81,3.3,El Niño
Pacífico Central,12/1/2023,2023,12,1,26,28.5,24.1,0,83,2.6,El Niño
Pacífico Central,12/2/2023,2023,12,2,26.3,29.3,23.6,0,77,2.9,El Niño
Pacífico Central,12/3/2023,2023,12,3,26.2,29.3,23.2,0,78,3.3,El Niño
Pacífico Central,12/4/2023,2023,12,4,25.8,28.8,23.1,0,72,2.9,El Niño
Pacífico Central,12/5/2023,2023,12,5,26,29,22.7,0,73,3.4,El Niño
Pacífico Central,12/6/2023,2023,12,6,26.2,28.8,24.3,0,77,4.4,El Niño
Pacífico Central,12/7/2023,2023,12,7,26.7,29.5,24.3,0,73,4,El Niño
Pacífico Central,12/8/2023,2023,12,8,25.8,28.9,22.7,0.1,72,4,El Niño
Pacífico Central,12/9/2023,2023,12,9,26.7,29.4,24.1,0,77,4,El Niño
Pacífico Central,12/10/2023,2023,12,10,26.5,29.6,24.4,4.7,80,4.6,El Niño
Pacífico Central,12/11/2023,2023,12,11,27.3,29.9,24.3,0,73,4.6,El Niño
Pacífico Central,12/12/2023,2023,12,12,27.1,29.8,24.6,0,77,3.7,El Niño
Pacífico Central,12/13/2023,2023,12,13,27.1,29.8,24.6,0,83,3.6,El Niño
Pacífico Central,12/14/2023,2023,12,14,26.7,28.9,25.4,0.2,81,5.4,El Niño
Pacífico Central,12/15/2023,2023,12,15,25.7,29.1,23.6,7.4,86,4,El Niño
Pacífico Central,12/16/2023,2023,12,16,26.1,29.6,23.1,7.8,88,4,El Niño
Pacífico Central,12/17/2023,2023,12,17,26.3,29.3,24.6,0.9,85,3.3,El Niño
Pacífico Central,12/18/2023,2023,12,18,26.1,29.1,23.9,0,85,2.9,El Niño
Pacífico Central,12/19/2023,2023,12,19,26.1,28.5,24.1,0.7,82,5.1,El Niño
Pacífico Central,12/20/2023,2023,12,20,26.3,29.6,23.5,0,79,2.8,El Niño
Pacífico Central,12/21/2023,2023,12,21,26.9,30,23.3,0,75,3.4,El Niño
Pacífico Central,12/22/2023,2023,12,22,27,29.8,24.8,0,72,5.3,El Niño
Pacífico Central,12/23/2023,2023,12,23,26.9,29.9,24.4,0,74,5.3,El Niño
Pacífico Central,12/24/2023,2023,12,24,27.2,29.7,24.5,0.5,78,3.3,El Niño
Pacífico Central,12/25/2023,2023,12,25,26.6,30,24,1.6,80,3.5,El Niño
Pacífico Central,12/26/2023,2023,12,26,26.9,30.4,24.1,0.4,78,3,El Niño
Pacífico Central,12/27/2023,2023,12,27,26,29,23.3,1.3,83,2.7,El Niño
Pacífico Central,12/28/2023,2023,12,28,25.9,29.4,23.3,5.4,85,3.7,El Niño
Pacífico Central,12/29/2023,2023,12,29,24.8,26.9,23.5,4.5,87,3.6,El Niño
Pacífico Central,12/30/2023,2023,12,30,25.3,29.3,22.4,13.1,88,4.6,El Niño
Pacífico Central,12/31/2023,2023,12,31,25.7,28.2,23.5,0,82,3.4,El Niño
Pacífico Central,1/1/2024,2024,1,1,25.8,28.8,23.1,0.1,82,3.8,El Niño
Pacífico Central,1/2/2024,2024,1,2,26.2,29,23.7,0,73,4.2,El Niño
Pacífico Central,1/3/2024,2024,1,3,26.4,29.6,23.1,0,74,3.5,El Niño
Pacífico Central,1/4/2024,2024,1,4,27.1,29.7,24,0,75,2.9,El Niño
Pacífico Central,1/5/2024,2024,1,5,26.3,29.7,23.1,0,75,3.6,El Niño
Pacífico Central,1/6/2024,2024,1,6,26.3,29.5,23.2,0.4,77,4.3,El Niño
Pacífico Central,1/7/2024,2024,1,7,26.4,30,23.1,0,75,3.3,El Niño
Pacífico Central,1/8/2024,2024,1,8,26.9,30.3,23.8,0,64,3,El Niño
Pacífico Central,1/9/2024,2024,1,9,26.9,30.6,23.7,0.2,74,4.8,El Niño
Pacífico Central,1/10/2024,2024,1,10,26.5,30,23.7,0.4,78,5,El Niño
Pacífico Central,1/11/2024,2024,1,11,25.6,29,23.5,14.8,84,4.3,El Niño
Pacífico Central,1/12/2024,2024,1,12,26.3,30.2,22.9,2.3,83,3.7,El Niño
Pacífico Central,1/13/2024,2024,1,13,26.1,29.9,23.4,0.7,82,3.3,El Niño
Pacífico Central,1/14/2024,2024,1,14,26.7,30.1,24,0.9,79,3.7,El Niño
Pacífico Central,1/15/2024,2024,1,15,26.7,29.5,23.6,0.5,83,3.6,El Niño
Pacífico Central,1/16/2024,2024,1,16,26.9,30.1,23.4,0,77,2.7,El Niño
Pacífico Central,1/17/2024,2024,1,17,27,30.8,23.7,0,73,2.7,El Niño
Pacífico Central,1/18/2024,2024,1,18,27.1,30.9,23.6,0,75,4.4,El Niño
Pacífico Central,1/19/2024,2024,1,19,27.2,30.6,24,0.2,77,3.8,El Niño
Pacífico Central,1/20/2024,2024,1,20,27.8,31.2,25.5,0,66,3.4,El Niño
Pacífico Central,1/21/2024,2024,1,21,27.7,31.2,24.4,0,64,4.5,El Niño
Pacífico Central,1/22/2024,2024,1,22,27.7,31.3,25,0,67,3.8,El Niño
Pacífico Central,1/23/2024,2024,1,23,27.9,31.5,25,0,70,4.3,El Niño
Pacífico Central,1/24/2024,2024,1,24,27.7,31.6,24.2,0.2,76,3.7,El Niño
Pacífico Central,1/25/2024,2024,1,25,27.9,31.4,24.5,0,73,4.3,El Niño
